user_id,dependents,income_annum,loan_amount,loan_term,cibil_score,self_employed,education,loan_status
1483,0,2300000,6200000,8,712,1.0,0.0,1.0
1484,5,5600000,11500000,4,695,1.0,0.0,1.0
1485,0,5400000,10900000,20,366,1.0,0.0,0.0
1486,1,1800000,5500000,10,426,1.0,0.0,0.0
1487,0,2900000,6900000,10,320,0.0,0.0,0.0
1488,3,1400000,4600000,8,543,1.0,0.0,0.0
1489,2,2800000,11000000,16,525,0.0,1.0,0.0
1490,0,3300000,13100000,12,812,1.0,0.0,1.0
1491,0,7000000,25300000,14,697,0.0,0.0,1.0
1492,1,3900000,15100000,12,527,0.0,0.0,0.0
1493,1,5700000,17200000,4,512,0.0,0.0,1.0
1494,0,4100000,9200000,4,671,0.0,1.0,1.0
1495,1,2200000,8700000,20,539,1.0,1.0,0.0
1496,5,2200000,7200000,10,532,0.0,0.0,0.0
1497,3,2500000,7700000,16,485,1.0,0.0,0.0
1498,0,900000,2100000,6,521,1.0,0.0,0.0
1499,1,2900000,7400000,10,874,0.0,0.0,1.0
1500,2,9800000,22900000,10,788,0.0,0.0,1.0
1501,2,5200000,14800000,12,659,0.0,0.0,1.0
1502,1,8600000,19600000,16,498,1.0,1.0,0.0
1503,2,4800000,13200000,20,310,1.0,1.0,0.0
1504,0,2000000,4700000,6,785,0.0,1.0,1.0
1505,0,3600000,8700000,10,309,0.0,1.0,0.0
1506,3,5300000,19600000,2,433,1.0,0.0,1.0
1507,1,400000,1300000,18,801,1.0,0.0,1.0
1508,3,6500000,22400000,6,488,1.0,1.0,0.0
1509,0,2300000,6000000,16,756,1.0,0.0,1.0
1510,3,1000000,2800000,4,757,0.0,1.0,1.0
1511,5,3200000,10100000,6,828,0.0,0.0,1.0
1512,3,3400000,7200000,12,733,1.0,1.0,1.0
1513,0,9600000,38200000,8,421,0.0,0.0,0.0
1514,3,5300000,20300000,4,872,0.0,0.0,1.0
1515,3,4700000,17400000,10,393,0.0,1.0,0.0
1516,3,9700000,37800000,12,700,0.0,1.0,1.0
1517,5,8800000,21600000,18,613,0.0,1.0,1.0
1518,5,5900000,13400000,6,455,0.0,1.0,0.0
1519,4,2400000,7100000,16,871,1.0,1.0,1.0
1520,4,7900000,21500000,16,497,1.0,1.0,0.0
1521,0,1400000,2700000,2,649,0.0,1.0,1.0
1522,0,3500000,10000000,14,709,1.0,1.0,1.0
1523,4,3400000,13500000,12,705,0.0,1.0,1.0
1524,2,6100000,23600000,2,476,0.0,1.0,1.0
1525,2,3000000,7100000,4,819,1.0,0.0,1.0
1526,5,3400000,9400000,16,535,1.0,0.0,0.0
1527,0,400000,1200000,14,889,1.0,1.0,1.0
1528,0,5900000,11800000,12,468,0.0,1.0,0.0
1529,5,400000,800000,2,759,1.0,1.0,1.0
1530,3,9000000,33600000,2,426,1.0,1.0,1.0
1531,0,8800000,23600000,8,712,1.0,1.0,1.0
1532,4,2000000,4700000,2,615,1.0,1.0,1.0
1533,2,4700000,14000000,12,784,0.0,1.0,1.0
1534,4,2700000,6100000,16,677,0.0,0.0,1.0
1535,1,2600000,7900000,12,306,0.0,0.0,0.0
1536,1,9000000,25400000,16,655,1.0,0.0,1.0
1537,4,5100000,19400000,8,755,0.0,0.0,1.0
1538,2,6600000,25800000,18,598,0.0,1.0,1.0
1539,2,4400000,9800000,18,712,0.0,1.0,1.0
1540,4,1500000,4600000,6,524,1.0,0.0,0.0
1541,1,6200000,23100000,16,838,0.0,0.0,1.0
1542,4,900000,2900000,6,560,1.0,1.0,1.0
1543,3,7700000,26400000,12,759,0.0,0.0,1.0
1544,2,600000,2400000,6,454,1.0,1.0,0.0
1545,4,4300000,16500000,4,539,0.0,0.0,1.0
1546,2,8200000,27800000,16,827,1.0,0.0,1.0
1547,0,3500000,11900000,12,686,0.0,0.0,1.0
1548,1,9900000,34100000,14,371,1.0,1.0,0.0
1549,5,700000,1900000,4,784,0.0,1.0,1.0
1550,1,2100000,7300000,16,826,1.0,1.0,1.0
1551,2,3200000,10500000,12,502,0.0,0.0,0.0
1552,0,2900000,7800000,8,367,0.0,1.0,0.0
1553,0,7000000,18300000,6,541,0.0,0.0,0.0
1554,1,3700000,13600000,16,608,0.0,1.0,1.0
1555,3,4500000,13100000,12,570,1.0,0.0,1.0
1556,3,200000,800000,18,752,0.0,1.0,1.0
1557,5,5600000,20500000,8,873,1.0,0.0,1.0
1558,5,5400000,18600000,2,538,0.0,1.0,1.0
1559,4,300000,1000000,10,819,0.0,0.0,1.0
1560,1,7500000,29800000,18,770,1.0,1.0,1.0
1561,5,2500000,9600000,6,345,1.0,0.0,0.0
1562,4,3100000,8100000,12,730,1.0,1.0,1.0
1563,1,7600000,19300000,20,835,1.0,1.0,1.0
1564,3,500000,1700000,2,811,1.0,0.0,1.0
1565,2,2700000,5900000,14,662,0.0,0.0,1.0
1566,2,3500000,13300000,4,420,1.0,0.0,1.0
1567,5,3700000,11700000,4,413,0.0,0.0,1.0
1568,2,5600000,20000000,10,367,1.0,0.0,0.0
1569,5,4800000,16400000,14,390,1.0,0.0,0.0
1570,4,5200000,12200000,2,602,1.0,0.0,1.0
1571,3,2900000,11500000,16,843,0.0,1.0,1.0
1572,1,2700000,6800000,20,713,0.0,1.0,1.0
1573,3,5000000,16200000,8,591,0.0,1.0,1.0
1574,2,2700000,9400000,14,701,1.0,0.0,1.0
1575,4,2800000,10000000,12,655,1.0,0.0,1.0
1576,3,7300000,20000000,18,720,1.0,0.0,1.0
1577,0,5900000,15100000,10,794,1.0,1.0,1.0
1578,0,8100000,21300000,2,392,0.0,1.0,0.0
1579,3,1900000,7100000,6,583,1.0,1.0,1.0
1580,5,1800000,6800000,18,457,0.0,1.0,0.0
1581,0,7600000,17800000,14,570,1.0,0.0,1.0
1582,1,9100000,30100000,14,890,0.0,1.0,1.0
1583,2,5300000,12300000,14,472,1.0,0.0,0.0
1584,2,3700000,10900000,12,788,0.0,0.0,1.0
1585,0,9500000,35300000,6,605,0.0,0.0,1.0
1586,3,8300000,30500000,10,473,0.0,1.0,0.0
1587,5,6400000,21500000,16,728,0.0,1.0,1.0
1588,5,5300000,17800000,16,505,1.0,1.0,0.0
1589,0,5600000,19300000,6,407,1.0,1.0,0.0
1590,1,900000,1700000,18,464,1.0,1.0,0.0
1591,0,2400000,7200000,20,514,1.0,1.0,0.0
1592,1,9500000,23000000,10,627,0.0,1.0,1.0
1593,2,7400000,14900000,20,627,1.0,0.0,1.0
1594,4,1500000,3200000,10,858,1.0,0.0,1.0
1595,3,8800000,30200000,8,607,1.0,1.0,1.0
1596,5,4900000,14300000,4,663,1.0,0.0,1.0
1597,1,8100000,26900000,6,522,1.0,0.0,0.0
1598,2,2300000,9100000,20,610,1.0,0.0,1.0
1599,5,3000000,6600000,16,462,1.0,0.0,0.0
1600,2,3900000,9300000,8,591,1.0,0.0,1.0
1601,4,1700000,6500000,20,636,1.0,1.0,1.0
1602,0,2100000,4900000,10,359,1.0,0.0,0.0
1603,4,9700000,25000000,4,542,1.0,1.0,0.0
1604,5,3500000,11800000,4,642,1.0,0.0,1.0
1605,5,1500000,5500000,4,414,1.0,0.0,1.0
1606,3,8800000,26200000,20,865,1.0,0.0,1.0
1607,3,900000,3100000,10,369,0.0,1.0,0.0
1608,0,3500000,10800000,14,838,1.0,1.0,1.0
1609,5,5500000,21200000,4,582,0.0,0.0,1.0
1610,5,9800000,23200000,10,416,1.0,0.0,0.0
1611,5,2100000,5500000,20,705,0.0,1.0,1.0
1612,0,1800000,5700000,18,306,0.0,1.0,0.0
1613,5,5800000,13000000,8,851,1.0,1.0,1.0
1614,5,6700000,17200000,18,613,0.0,1.0,1.0
1615,3,4300000,16300000,10,366,0.0,1.0,0.0
1616,1,1200000,2800000,12,431,0.0,1.0,0.0
1617,5,9700000,25900000,2,754,1.0,0.0,1.0
1618,5,5400000,11200000,10,447,1.0,1.0,0.0
1619,1,5300000,14100000,14,510,1.0,0.0,0.0
1620,1,7300000,24200000,20,324,0.0,1.0,0.0
1621,5,9500000,19200000,2,523,0.0,1.0,0.0
1622,0,7200000,15600000,2,362,1.0,0.0,0.0
1623,3,9000000,32900000,6,657,1.0,1.0,1.0
1624,5,6500000,23300000,12,790,0.0,0.0,1.0
1625,1,9500000,30500000,18,500,1.0,1.0,0.0
1626,2,9900000,33200000,4,465,1.0,0.0,1.0
1627,4,2900000,8700000,6,409,0.0,0.0,0.0
1628,4,700000,1800000,20,626,1.0,1.0,1.0
1629,5,4200000,13400000,16,545,0.0,0.0,0.0
1630,3,4200000,11400000,10,654,0.0,0.0,1.0
1631,0,7600000,26500000,6,515,0.0,0.0,0.0
1632,2,7100000,18800000,12,838,1.0,1.0,1.0
1633,1,4700000,16000000,14,406,1.0,0.0,0.0
1634,0,9800000,23200000,10,573,1.0,1.0,1.0
1635,0,9800000,38700000,2,611,1.0,1.0,1.0
1636,0,5100000,13400000,16,649,0.0,0.0,1.0
1637,0,3300000,7700000,12,775,1.0,0.0,1.0
1638,3,4500000,12500000,12,469,0.0,1.0,0.0
1639,0,3900000,12800000,18,587,1.0,1.0,1.0
1640,3,3200000,9900000,10,316,1.0,1.0,0.0
1641,2,3200000,10400000,10,556,0.0,1.0,1.0
1642,2,9600000,31200000,12,578,0.0,0.0,1.0
1643,2,8700000,18900000,2,554,1.0,0.0,1.0
1644,2,1900000,6800000,6,892,1.0,0.0,1.0
1645,2,2900000,10200000,10,315,1.0,0.0,0.0
1646,0,6200000,12900000,10,695,0.0,0.0,1.0
1647,0,5900000,20300000,4,806,0.0,0.0,1.0
1648,4,3200000,12800000,8,638,1.0,0.0,1.0
1649,1,1300000,5000000,4,610,1.0,0.0,1.0
1650,2,1300000,3200000,4,810,1.0,0.0,1.0
1651,1,8700000,33200000,4,866,0.0,1.0,1.0
1652,3,6300000,23800000,10,760,0.0,0.0,1.0
1653,3,4300000,11200000,6,556,0.0,1.0,1.0
1654,3,6400000,23500000,12,684,1.0,0.0,1.0
1655,5,7700000,25800000,18,578,1.0,0.0,1.0
1656,2,6900000,23900000,12,814,0.0,0.0,1.0
1657,0,4200000,14800000,20,510,0.0,0.0,0.0
1658,4,3900000,9000000,2,674,0.0,0.0,1.0
1659,0,2000000,4900000,14,570,1.0,1.0,1.0
1660,1,500000,1700000,2,680,0.0,0.0,1.0
1661,0,3500000,8800000,12,803,0.0,1.0,1.0
1662,2,3100000,10700000,16,357,1.0,0.0,0.0
1663,3,4900000,19000000,4,575,1.0,0.0,1.0
1664,1,1000000,3600000,4,546,0.0,0.0,1.0
1665,2,6700000,21400000,8,370,0.0,1.0,0.0
1666,1,4100000,9400000,6,713,0.0,1.0,1.0
1667,4,1600000,3800000,2,896,1.0,0.0,1.0
1668,3,2400000,9200000,14,626,1.0,1.0,1.0
1669,0,2200000,6400000,4,854,0.0,1.0,1.0
1670,4,3200000,8400000,18,802,0.0,1.0,1.0
1671,4,1600000,4400000,20,382,1.0,0.0,0.0
1672,2,3900000,14900000,6,415,0.0,0.0,0.0
1673,5,2000000,6300000,4,366,1.0,1.0,1.0
1674,1,7600000,25400000,10,595,1.0,1.0,1.0
1675,1,9800000,21300000,2,356,0.0,0.0,0.0
1676,5,7900000,29900000,6,568,0.0,0.0,1.0
1677,1,1600000,4000000,10,615,0.0,1.0,1.0
1678,1,6400000,13900000,12,313,1.0,1.0,0.0
1679,1,6400000,17900000,6,575,1.0,1.0,1.0
1680,4,1600000,5500000,10,577,0.0,1.0,1.0
1681,0,9200000,30700000,10,455,0.0,1.0,0.0
1682,1,7800000,24900000,6,500,0.0,0.0,0.0
1683,1,4000000,9400000,8,509,1.0,0.0,0.0
1684,2,6100000,19400000,8,379,1.0,0.0,0.0
1685,5,7100000,14500000,14,664,0.0,1.0,1.0
1686,0,2500000,9900000,6,623,1.0,0.0,1.0
1687,5,3200000,8700000,16,558,0.0,1.0,1.0
1688,4,1700000,4300000,18,580,0.0,1.0,1.0
1689,4,6300000,17600000,6,612,0.0,1.0,1.0
1690,4,700000,2400000,14,705,1.0,1.0,1.0
1691,4,1100000,2700000,18,301,1.0,1.0,0.0
1692,1,8900000,32000000,16,711,1.0,0.0,1.0
1693,3,300000,700000,20,735,0.0,1.0,1.0
1694,1,2200000,5200000,14,682,0.0,0.0,1.0
1695,3,3400000,13500000,10,348,0.0,0.0,0.0
1696,0,7900000,23500000,20,750,1.0,1.0,1.0
1697,3,5800000,18200000,16,835,1.0,0.0,1.0
1698,0,9400000,20000000,6,389,1.0,1.0,0.0
1699,2,4800000,18900000,4,866,0.0,1.0,1.0
1700,3,7600000,26600000,4,689,0.0,0.0,1.0
1701,0,5900000,17600000,16,645,0.0,0.0,1.0
1702,1,4300000,10100000,2,797,1.0,1.0,1.0
1703,5,6100000,17800000,6,849,0.0,1.0,1.0
1704,5,5400000,19700000,20,423,0.0,1.0,0.0
1705,1,5200000,11200000,2,370,1.0,0.0,0.0
1706,5,8500000,31300000,12,378,0.0,0.0,0.0
1707,4,900000,1900000,20,417,0.0,0.0,0.0
1708,1,1400000,4100000,20,530,0.0,0.0,0.0
1709,1,2400000,9300000,20,543,1.0,0.0,0.0
1710,4,6300000,15000000,18,750,0.0,1.0,1.0
1711,1,3100000,7600000,20,346,0.0,1.0,0.0
1712,4,6900000,19000000,14,330,1.0,1.0,0.0
1713,2,3000000,7400000,10,712,1.0,0.0,1.0
1714,0,3100000,10100000,14,376,0.0,0.0,0.0
1715,4,600000,1200000,14,338,0.0,0.0,0.0
1716,4,4700000,13700000,14,600,1.0,0.0,1.0
1717,1,2500000,6900000,20,495,0.0,1.0,0.0
1718,0,9700000,30400000,4,300,0.0,1.0,1.0
1719,4,7600000,20000000,18,691,1.0,0.0,1.0
1720,1,8400000,24700000,8,519,0.0,1.0,0.0
1721,3,3800000,15100000,20,540,1.0,1.0,0.0
1722,3,3100000,11400000,16,562,1.0,0.0,1.0
1723,2,5700000,21300000,10,323,0.0,0.0,0.0
1724,1,5500000,19700000,10,312,1.0,1.0,0.0
1725,1,200000,600000,2,511,1.0,0.0,1.0
1726,3,3700000,13800000,10,621,1.0,0.0,1.0
1727,2,1600000,4300000,20,512,1.0,0.0,0.0
1728,4,3900000,11000000,2,786,0.0,1.0,1.0
1729,3,700000,1600000,18,303,1.0,0.0,0.0
1730,3,5800000,16700000,18,633,1.0,1.0,1.0
1731,4,3800000,14000000,6,711,1.0,1.0,1.0
1732,2,6400000,16900000,16,472,0.0,1.0,0.0
1733,1,5500000,12100000,4,350,1.0,1.0,0.0
1734,1,6800000,13700000,10,879,1.0,0.0,1.0
1735,4,6700000,13400000,10,436,0.0,0.0,0.0
1736,1,5300000,11500000,14,848,1.0,1.0,1.0
1737,2,6600000,23200000,16,555,0.0,1.0,1.0
1738,2,6600000,13100000,20,885,0.0,1.0,1.0
1739,0,7600000,25200000,6,888,0.0,0.0,1.0
1740,4,2500000,6100000,20,478,1.0,0.0,0.0
1741,4,1100000,2500000,4,603,0.0,0.0,1.0
1742,1,2300000,8200000,8,784,0.0,0.0,1.0
1743,1,3300000,11700000,4,682,1.0,1.0,1.0
1744,4,2600000,5900000,6,471,1.0,1.0,0.0
1745,4,9300000,36700000,20,808,1.0,0.0,1.0
1746,4,5300000,18500000,8,470,0.0,0.0,0.0
1747,2,5400000,13800000,20,574,0.0,0.0,1.0
1748,4,3500000,12000000,8,314,1.0,0.0,0.0
1749,2,4200000,10200000,14,407,0.0,1.0,0.0
1750,0,9200000,34900000,4,702,1.0,0.0,1.0
1751,2,4300000,9800000,2,499,0.0,1.0,0.0
1752,1,7500000,19900000,10,669,1.0,1.0,1.0
1753,5,5400000,18800000,20,326,1.0,0.0,0.0
1754,3,5500000,16200000,18,778,0.0,0.0,1.0
1755,2,2100000,4500000,2,787,1.0,0.0,1.0
1756,0,3700000,12300000,16,831,0.0,1.0,1.0
1757,0,8800000,32900000,18,576,0.0,1.0,1.0
1758,5,5800000,22800000,12,600,0.0,0.0,1.0
1759,4,7900000,30600000,2,569,0.0,1.0,1.0
1760,1,3100000,6300000,20,867,1.0,0.0,1.0
1761,0,4100000,14500000,12,441,0.0,0.0,0.0
1762,2,9800000,32700000,2,304,1.0,0.0,1.0
1763,5,3300000,8400000,18,520,0.0,0.0,0.0
1764,0,2000000,6200000,14,613,0.0,1.0,1.0
1765,2,600000,1100000,8,885,1.0,0.0,1.0
1766,4,3600000,9500000,2,841,1.0,0.0,1.0
1767,2,7500000,29100000,20,815,0.0,0.0,1.0
1768,5,200000,400000,18,822,1.0,1.0,1.0
1769,4,9900000,29100000,18,772,0.0,0.0,1.0
1770,5,6100000,22500000,6,776,1.0,1.0,1.0
1771,4,3500000,10300000,10,337,1.0,0.0,0.0
1772,0,7800000,19000000,12,333,1.0,0.0,0.0
1773,3,8700000,29300000,4,312,1.0,0.0,1.0
1774,2,5500000,12400000,14,842,1.0,1.0,1.0
1775,3,1800000,5100000,8,790,1.0,1.0,1.0
1776,2,8000000,31900000,16,806,0.0,1.0,1.0
1777,5,7500000,17000000,8,300,1.0,0.0,0.0
1778,5,3700000,12000000,12,605,1.0,1.0,1.0
1779,2,1600000,4700000,12,582,1.0,1.0,1.0
1780,5,1300000,2700000,6,607,0.0,1.0,1.0
1781,5,2400000,8200000,10,709,1.0,1.0,1.0
1782,4,4100000,11600000,14,854,1.0,1.0,1.0
1783,2,7300000,15200000,20,776,1.0,0.0,1.0
1784,1,8000000,24600000,12,649,1.0,1.0,1.0
1785,3,7900000,28000000,4,394,0.0,0.0,1.0
1786,4,7200000,18900000,16,371,0.0,0.0,0.0
1787,3,6200000,13200000,14,707,0.0,0.0,1.0
1788,2,5700000,18100000,20,491,1.0,0.0,0.0
1789,0,5800000,14100000,16,570,1.0,1.0,1.0
1790,1,900000,3500000,18,395,0.0,0.0,0.0
1791,0,2200000,7500000,10,497,1.0,0.0,0.0
1792,3,1800000,5300000,14,440,1.0,0.0,0.0
1793,0,800000,2400000,16,825,1.0,0.0,1.0
1794,2,7600000,18100000,14,320,1.0,1.0,0.0
1795,2,4100000,13500000,4,846,1.0,1.0,1.0
1796,3,4600000,10900000,12,856,1.0,1.0,1.0
1797,3,2300000,6800000,10,418,0.0,1.0,0.0
1798,0,8000000,21100000,6,306,1.0,0.0,0.0
1799,2,3800000,14500000,16,567,1.0,0.0,1.0
1800,2,9500000,36800000,6,493,1.0,0.0,0.0
1801,2,9300000,21200000,2,509,0.0,1.0,0.0
1802,4,4700000,17000000,4,364,0.0,1.0,1.0
1803,5,6000000,24000000,20,639,0.0,0.0,1.0
1804,2,5500000,21700000,2,309,1.0,1.0,1.0
1805,0,4600000,14800000,6,433,1.0,0.0,0.0
1806,5,9900000,33600000,20,580,0.0,0.0,1.0
1807,1,6200000,16200000,4,888,1.0,1.0,1.0
1808,4,400000,1100000,6,644,1.0,0.0,1.0
1809,1,7800000,22200000,10,763,1.0,0.0,1.0
1810,0,2900000,10800000,20,694,1.0,1.0,1.0
1811,3,500000,1200000,6,757,0.0,0.0,1.0
1812,0,2500000,6900000,12,471,0.0,0.0,0.0
1813,5,9000000,35200000,2,437,0.0,0.0,1.0
1814,4,5200000,11400000,10,406,1.0,0.0,0.0
1815,5,6000000,19700000,20,376,0.0,0.0,0.0
1816,1,5100000,13800000,14,350,0.0,1.0,0.0
1817,5,8000000,22500000,20,784,1.0,0.0,1.0
1818,4,9200000,25400000,14,765,1.0,1.0,1.0
1819,4,9800000,32200000,18,593,0.0,0.0,1.0
1820,3,7600000,30000000,10,344,1.0,1.0,0.0
1821,1,5100000,11800000,12,314,0.0,1.0,0.0
1822,4,1500000,3300000,16,382,1.0,1.0,0.0
1823,2,6200000,16500000,4,510,1.0,0.0,0.0
1824,2,6300000,24600000,8,464,1.0,1.0,0.0
1825,1,5500000,14900000,2,403,1.0,1.0,0.0
1826,3,8100000,30400000,12,606,0.0,0.0,1.0
1827,1,6300000,22000000,20,646,0.0,1.0,1.0
1828,1,1100000,3600000,20,495,0.0,1.0,0.0
1829,3,7200000,21600000,2,626,1.0,0.0,1.0
1830,1,3000000,6000000,16,518,1.0,0.0,0.0
1831,5,2700000,7600000,8,746,0.0,1.0,1.0
1832,0,5000000,16300000,12,737,0.0,0.0,1.0
1833,0,8400000,22300000,14,371,0.0,0.0,0.0
1834,1,7700000,27300000,8,509,0.0,1.0,0.0
1835,1,4700000,14000000,2,411,0.0,1.0,0.0
1836,2,4300000,11800000,20,701,0.0,0.0,1.0
1837,5,2500000,8800000,10,769,0.0,0.0,1.0
1838,5,4400000,12500000,6,740,1.0,0.0,1.0
1839,5,5700000,11600000,4,892,0.0,0.0,1.0
1840,2,5300000,13100000,14,417,0.0,0.0,0.0
1841,5,4600000,14400000,6,785,0.0,1.0,1.0
1842,3,400000,1100000,16,504,0.0,0.0,0.0
1843,0,2100000,5900000,14,402,0.0,0.0,0.0
1844,2,1200000,3500000,16,540,1.0,1.0,0.0
1845,2,8000000,28400000,10,607,1.0,1.0,1.0
1846,1,5000000,19400000,10,410,1.0,1.0,0.0
1847,0,8500000,17200000,12,624,0.0,0.0,1.0
1848,4,4600000,16600000,16,805,0.0,1.0,1.0
1849,2,4600000,16100000,18,709,0.0,1.0,1.0
1850,2,8500000,30900000,14,511,1.0,0.0,0.0
1851,1,7800000,25100000,18,766,1.0,1.0,1.0
1852,3,1400000,3800000,16,451,1.0,0.0,0.0
1853,1,3700000,10200000,4,447,1.0,0.0,0.0
1854,3,1000000,2500000,18,763,1.0,0.0,1.0
1855,5,900000,3100000,20,834,0.0,0.0,1.0
1856,2,5600000,19500000,8,429,0.0,1.0,0.0
1857,4,3200000,10600000,16,693,0.0,0.0,1.0
1858,1,2900000,11100000,20,478,0.0,1.0,0.0
1859,2,300000,800000,10,752,1.0,1.0,1.0
1860,0,2400000,5900000,14,319,1.0,1.0,0.0
1861,3,5000000,17600000,8,303,0.0,1.0,0.0
1862,3,5000000,16700000,20,420,1.0,0.0,0.0
1863,2,200000,600000,8,552,1.0,0.0,1.0
1864,3,6000000,16000000,12,606,1.0,0.0,1.0
1865,2,5600000,13700000,2,558,0.0,0.0,1.0
1866,1,4500000,12400000,6,504,0.0,0.0,0.0
1867,5,200000,300000,8,412,1.0,0.0,0.0
1868,4,6200000,18300000,4,900,1.0,0.0,1.0
1869,4,9800000,23800000,8,634,1.0,0.0,1.0
1870,5,3900000,9000000,8,340,1.0,1.0,0.0
1871,3,8300000,20900000,4,615,1.0,0.0,1.0
1872,2,4900000,12200000,18,353,1.0,1.0,0.0
1873,4,6900000,16300000,8,606,1.0,1.0,1.0
1874,2,4500000,14500000,18,498,0.0,0.0,0.0
1875,4,7500000,21900000,2,585,0.0,0.0,1.0
1876,1,2300000,6400000,8,578,1.0,0.0,1.0
1877,1,7400000,15500000,2,693,0.0,1.0,1.0
1878,4,4800000,14300000,6,795,0.0,1.0,1.0
1879,1,2600000,9900000,6,594,0.0,1.0,1.0
1880,3,2700000,10600000,8,840,1.0,0.0,1.0
1881,3,3700000,10900000,16,301,0.0,0.0,0.0
1882,4,2600000,9400000,18,481,1.0,1.0,0.0
1883,5,8800000,23100000,16,531,1.0,0.0,0.0
1884,2,7500000,15400000,8,332,0.0,0.0,0.0
1885,0,4700000,18500000,4,516,0.0,1.0,1.0
1886,2,7100000,26600000,6,727,0.0,0.0,1.0
1887,3,5500000,19300000,10,344,1.0,0.0,0.0
1888,2,9500000,31500000,12,650,0.0,1.0,1.0
1889,3,4200000,15400000,8,362,1.0,1.0,0.0
1890,5,6900000,18600000,18,307,1.0,1.0,0.0
1891,5,9900000,24600000,2,530,0.0,1.0,0.0
1892,5,6700000,17700000,6,482,0.0,1.0,0.0
1893,0,9300000,22200000,14,701,1.0,0.0,1.0
1894,2,5600000,17200000,16,586,0.0,1.0,1.0
1895,0,8100000,17600000,16,384,1.0,1.0,0.0
1896,4,6000000,18000000,18,882,0.0,0.0,1.0
1897,5,4200000,11200000,2,758,1.0,0.0,1.0
1898,5,1600000,4000000,18,529,0.0,1.0,0.0
1899,3,800000,1500000,2,589,1.0,1.0,1.0
1900,1,500000,1300000,6,670,0.0,1.0,1.0
1901,5,4300000,14100000,12,532,1.0,0.0,0.0
1902,0,4000000,12500000,18,868,0.0,0.0,1.0
1903,2,2900000,7300000,2,776,0.0,0.0,1.0
1904,5,2300000,9100000,16,644,1.0,1.0,1.0
1905,0,1800000,6000000,12,658,1.0,1.0,1.0
1906,1,8700000,33900000,10,766,1.0,1.0,1.0
1907,3,7800000,21100000,12,717,0.0,0.0,1.0
1908,2,3200000,6300000,10,339,0.0,1.0,0.0
1909,0,1600000,4500000,18,463,0.0,0.0,0.0
1910,4,2400000,7300000,4,540,0.0,0.0,1.0
1911,1,1800000,5900000,16,804,0.0,1.0,1.0
1912,1,7500000,16000000,10,541,0.0,1.0,0.0
1913,4,6700000,18400000,10,371,1.0,0.0,0.0
1914,5,5800000,13700000,6,369,0.0,1.0,0.0
1915,0,500000,1800000,2,651,0.0,0.0,1.0
1916,0,9400000,30700000,10,477,1.0,1.0,0.0
1917,4,1600000,6200000,18,554,0.0,0.0,1.0
1918,0,9300000,25000000,14,362,1.0,1.0,0.0
1919,5,3700000,14000000,2,469,0.0,1.0,1.0
1920,3,900000,1900000,12,547,0.0,0.0,0.0
1921,4,500000,1300000,6,809,0.0,0.0,1.0
1922,1,7800000,16200000,2,335,1.0,1.0,0.0
1923,5,5300000,13700000,18,708,1.0,0.0,1.0
1924,0,300000,700000,16,779,0.0,1.0,1.0
1925,0,5000000,19900000,6,748,1.0,1.0,1.0
1926,0,7900000,28600000,18,541,0.0,1.0,0.0
1927,4,5300000,15800000,2,527,0.0,1.0,0.0
1928,0,5500000,15300000,4,859,1.0,0.0,1.0
1929,0,1500000,5600000,18,604,0.0,1.0,1.0
1930,5,6600000,20100000,18,348,0.0,1.0,0.0
1931,4,6200000,16200000,20,734,1.0,1.0,1.0
1932,3,6300000,17000000,16,388,0.0,1.0,0.0
1933,0,3800000,8100000,20,831,1.0,1.0,1.0
1934,5,500000,1500000,6,433,0.0,0.0,0.0
1935,2,5000000,15900000,16,699,1.0,1.0,1.0
1936,0,4500000,17100000,8,303,0.0,0.0,0.0
1937,4,1000000,3800000,2,611,0.0,0.0,1.0
1938,2,1700000,3700000,20,558,0.0,1.0,1.0
1939,4,1200000,4800000,2,752,1.0,1.0,1.0
1940,5,8500000,25800000,14,786,1.0,0.0,1.0
1941,0,8600000,29000000,18,481,0.0,1.0,0.0
1942,2,400000,1300000,16,507,0.0,1.0,0.0
1943,4,8700000,19800000,14,715,0.0,1.0,1.0
1944,0,1800000,5700000,20,392,0.0,0.0,0.0
1945,0,4700000,17700000,16,887,1.0,1.0,1.0
1946,0,7300000,21600000,2,479,0.0,0.0,0.0
1947,2,8400000,32100000,20,328,0.0,1.0,0.0
1948,2,4800000,12900000,8,740,1.0,1.0,1.0
1949,2,9200000,34200000,2,456,0.0,1.0,1.0
1950,1,6200000,21100000,10,467,0.0,0.0,0.0
1951,0,200000,700000,10,587,1.0,1.0,0.0
1952,0,2500000,6700000,16,569,1.0,0.0,1.0
1953,3,8000000,24400000,14,399,1.0,0.0,0.0
1954,1,4600000,15200000,4,593,0.0,0.0,1.0
1955,3,4900000,12700000,8,409,1.0,0.0,0.0
1956,4,9500000,21300000,18,353,0.0,0.0,0.0
1957,5,4500000,11600000,20,306,1.0,1.0,0.0
1958,2,5900000,14200000,12,499,1.0,1.0,0.0
1959,4,4200000,14600000,6,324,0.0,1.0,0.0
1960,2,3300000,11300000,6,647,1.0,0.0,1.0
1961,2,4900000,12600000,2,767,1.0,1.0,1.0
1962,4,5300000,10700000,12,821,0.0,0.0,1.0
1963,4,7200000,17700000,6,338,0.0,0.0,0.0
1964,0,8400000,24300000,4,785,0.0,1.0,1.0
1965,3,3800000,11800000,4,694,0.0,1.0,1.0
